"453656013,2024-11-13T06:18:23Z,1403/08/23 09:48,افشين,mehr6163,twit,#شاخص_بورس فروشنده های دیروز کجان؟"
"3442b21e-d875-46d5-9468-61849e40234c,,,,,all,"
"453656000,2024-11-13T06:17:59Z,1403/08/23 09:47,Mahtab2,mahtabk2,twit,#کقزوی اینهمه rangمنفی برای چی ؟سودسهام راهم که به تعویق انداختید !!ارتقابه بازار بالاترراهم که رهاکردین انشالله زندگیتون نابودبشه علاقبندیان که بی حدوحساب به حقیقی ها ضررمیزنید"
"453655997,2024-11-13T06:17:58Z,1403/08/23 09:47,@Payam,kiyarsh,twit,#وبملت سر کثا فت کاری چند تا حقوقی که نمیزارن سهام بورس رشد کنه یکیش همین حقوقی بانک ملت مردم رو گرفتار کردید پولامون هیچ شد رفت. \nخدا ازتون نگذره"
"453655992,2024-11-13T06:17:49Z,1403/08/23 09:47,باور,bijan215,twit,#غگل دوستان گرامی ای پی اس سهم الان چقدر است البته از این سهم برای ما سهامداران حقیقی آبی گرم نمیشود"
"453655989,2024-11-13T06:17:47Z,1403/08/23 09:47,Reza,rezaaghaeiii,twit,#ثامید وقتشه ی صف خرید طولانی مدت بره سهم\nسهامداراش تو این مدت اذیت شدن"
"453655981,2024-11-13T06:17:27Z,1403/08/23 09:47,ایران خودرو,irankhodro2,quote,#شاخص_بورس آپدیت روزانه..... طلاست لامصب"
"453655969,2024-11-13T06:17:09Z,1403/08/23 09:47,Spinoza,spinoza,quote,یعنی رگه طلا گم نشده؟!! 😅\n\n#فزر"
"453655961,2024-11-13T06:17:05Z,1403/08/23 09:47,Vahid,tar48lan,twit,#کسرا ماشالله  کسرا 👏👏"
"453655958,2024-11-13T06:17:03Z,1403/08/23 09:47,بورس پژوه,asghar20,twit,#وبشهر بورس شیراز:\nصندوق ثابت ۳۰ درصد را بکنین ۲۵ درصد \nپنج درصد سهم بخریم \nسبد آینده دار کم ریسک \nچکاوه خگستر وبشهر\nخگسترمون بستس\nباز بشه میریم صف و از ضرر در میایم \nامروز چکاوه مقاومت ۱۱۰۰ بزنیم \nمیریم رالی صعودی بعدیش \nهفته بعد تثبیتش کنیم نمی‌گذاریم بچه زرنگش پایینش را برداره میاد التماس سهممون \nوبشهر خوبه منتظر قرارداد با تیم جدیدیم"
"453655954,2024-11-13T06:16:54Z,1403/08/23 09:46,farhad,farhadsadeghe,twit,#کسرا عجب اژدهایی شده"
